majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong
1.0,"To increase from $600 to $1,000 the personal income tax exemption of a taxpayer (including the exemption for a spouse, the exemption for a dependent, and the additional exemption for old age or blindness",1,100.0,0.0,0.0,90-HR-173,1967,90
1.0,A bill to exempt from tax admissions to dances conducted to maintain and operate community halls and community centers,2,200.0,0.0,0.0,83-S-2011,1953,83
1.0,To extends to all unmarried individuals the full tax benefits of income splitting now enjoyed by married individuals filing joint returns,1,100.0,0.0,0.0,91-HR-18416,1970,91
1.0,A bill to amend the Internal Revenue Code of 1954 to permit adjustment of the zero bracket amount and the amount of the exemptions allowed by section 151 for residents of States for which the Director of the Office of Management and Budget has adjusted th,2,100.0,0.0,0.0,95-S-2554,1978,95
1.0,Relating to the exclusion from gross income of income attributable to certain stock options,1,100.0,0.0,0.0,80-HR-2624,1947,80
1.0,"A bill to repeal the withholding on interest, dividends and patronage dividends enacted by the Tax Equity and Fiscal Responsibility Act of 1982 and to require, in lieu of such withholding, the Secretary of the Treasury to use existing information returns to ensure that the proper amount of tax is collected with respect to interest, dividends, and patronage dividends.",1,200.0,0.0,0.0,98-HR-1177,1983,98
1.0,A bill to amend the Internal Revenue Code of 1954 to exempt from the manufacturers excise tax certain automobiles furnished without charge to schools for use in driver training programs.,2,200.0,0.0,0.0,88-S-1465,1963,88
1.0,"A bill to amend the Economic Stabilization Act of 1970 to establish a Economic Stabilization Board, to stabilize prices, wages, rents, and interest rates at levels prevailing on December 1, 1974.",1,100.0,0.0,0.0,93-HR-17674,1974,93
1.0,A bill to amend the Internal Revenue Code of 1986 to provide a $500 nonrefundable credit to individuals for the payment of real estate taxes.,2,200.0,0.0,0.0,105-S-1911,1998,105
1.0,A bill to amend the Internal Revenue Code of 1986 to provide a shorter recovery period for the depreciation of certain improvements to retail space.,2,200.0,0.0,0.0,110-S-271,2007,110
1.0,A bill to amend the Internal Revenue Code of 1986 to repeal the estate and gift taxes.,2,200.0,0.0,0.0,107-S-100,2001,107
1.0,"To amend section 23 (i) of the Internal Revenue Code of 1939, and to amend section 165 (b) of the Internal Revenue Code of 1954 with respect to tax treatment of certain casualty losses",1,200.0,0.0,0.0,85-HR-333,1957,85
1.0,A bill to amend the Internal Revenue Code of 1986 to limit the applicability of the generation-skipping transfer tax.,2,200.0,0.0,0.0,103-S-2445,1994,103
1.0,To repeal the provision of the Tax Reform Act of 1986 which requires a taxpayer to include on his tax return the tax identification number of dependents who have attained age 5.,1,100.0,0.0,0.0,101-HR-166,1989,101
1.0,A bill to amend the Internal Revenue Code of 1986 to repeal the luxury excise tax.,2,200.0,0.0,0.0,102-S-1261,1991,102
1.0,"A bill to amend the Internal Revenue Code of 1954 to further protect the privacy of individual taxpayers, and for other purposes",2,200.0,0.0,0.0,91-S-3314,1970,91
1.0,To amend the Internal Revenue Code of 1986 to extend for one year the enhanced charitable deduction for contributions of food inventory.,1,100.0,0.0,0.0,113-HR-3949,2014,113
1.0,"To amend the Internal Revenue Code of 1954 to increase the holding period required for capital gains treatment from 6 months to 1 year, and for other purposes",1,100.0,0.0,0.0,86-HR-9060,1959,86
1.0,"A bill to amend the Internal Revenue Code of 1986 to repeal the occupational taxes relating to distilled spirits, wine, and beer.",2,100.0,0.0,0.0,107-S-808,2001,107
1.0,"To amend the Internal Revenue Code of 1986 to eliminate certain particularly unfair tax provisions, and for other purposes.",1,200.0,0.0,0.0,106-HR-2414,1999,106
1.0,To amend the Internal Revenue Code of 1986 to provide that the depreciation rules which apply for regular tax purposes also shall apply for alternative minimum tax purposes.,1,100.0,0.0,0.0,104-HR-1092,1995,104
1.0,A bill to require equal tax treatment for similarly situated taxpayers,2,200.0,0.0,0.0,84-S-4182,1956,84
1.0,"A bill to provide that the President shall include in the budget submitted to the Congress under section 201 of the Budget and Accounting Act, 1921, an item for not less than $2 billion to be applied toward reduction of the national debt.",1,200.0,0.0,0.0,93-HR-2405,1973,93
1.0,"A bill to amend the Internal Revenue Code of 1954, and title II of the Social Security Act, to provide that certain services performed by individuals in the processing of seafood shall not be treated as employment, for purposes of the social security program, the Federal unemployment tax, and income tax withholding.",1,200.0,0.0,0.0,95-HR-2833,1977,95
1.0,A bill to enforce the public debt limit and to protect the social security trust funds and other Federal trust funds and accounts invested in public debt obligations.,2,200.0,0.0,0.0,104-S-1484,1995,104
1.0,"A bill to require annual appropriations for all direct spending, including entitlement programs and excepting Social Security, and biannual authorizations for direct spending authority.",2,200.0,0.0,0.0,102-S-2845,1992,102
1.0,"A bill to amend the Congressional Budget Act of 1974 to improve the budget process, and for other purposes.",1,100.0,0.0,0.0,98-HR-2777,1983,98
1.0,To amend the Internal Revenue Code of 1954 to change the gross income limitation on the allowance of exemptions for dependents to an adjusted gross income limitation,1,100.0,0.0,0.0,84-HR-2403,1955,84
1.0,To amend the Internal Revenue Code of 1986 to repeal the requirement that the taxpayer identification number of dependents be included on the return.,1,100.0,0.0,0.0,101-HR-532,1989,101
1.0,"To make 5 percent across-the-board rescissions in non-defense, non-homeland-security discretionary spending for fiscal year 2009.",1,200.0,0.0,0.0,111-H-381,2009,111
1.0,To amend title 4 of the United States Code to prohibit the double taxation of telecommuters and others who work at home.,1,200.0,0.0,0.0,108-HR-5067,2004,108
1.0,A bill to provide equitable relief for parties to contracts containing gold clauses.,2,200.0,0.0,0.0,96-S-2161,1979,96
1.0,To amend section 22 (b) and section 25 (b) (1) of title 28 of the Internal Revenue Code by granting additional exemptions,1,100.0,0.0,0.0,80-HR-501,1947,80
1.0,"A bill to provide for fiscal responsibility through the establishment of a limitation on budget expenditures and net lending (budget outlays) for the fiscal year 1971, and for other purposes.",2,200.0,0.0,0.0,91-S-4292,1970,91
1.0,"A bill to provide an affordable, secure and decent home and suitable living environment for every American family, and for other purposes.",1,100.0,0.0,0.0,100-HR-4727,1988,100
1.0,A bill entitled the Alternative Minimum Tax Act.,2,200.0,0.0,0.0,97-S-2686,1982,97
1.0,To amend the Internal Revenue Code of 1986 to eliminate the marriage penalty with regard to income limits for the IRA deduction for active participants in pension plans.,1,200.0,0.0,0.0,107-HR-1611,2001,107
1.0,"To amend the Interstate Commerce Act by requiring the Interstate Commerce Commission to consider, in stock modification plans, the assets of controlled or controlling stockholders",1,100.0,0.0,0.0,83-HR-3287,1953,83
1.0,"To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to extend the discretionary spending limits through fiscal year 2009, to extend paygo for direct spending, and for other purposes.",1,200.0,0.0,0.0,108-HR-3853,2004,108
1.0,To require the Secretary of the Treasury to appear before certain committees of the Congress before the United States reaches the debt limit and defaults on Government obligations.,1,200.0,0.0,0.0,113-HR-3579,2013,113
1.0,"To establish a National Economic Conversion and Diversification Commission, and for other purposes",1,100.0,0.0,0.0,89-HR-1656,1965,89
1.0,"A bill to impose an excise tax on the sale of wheat for export for which application for subsidy was made during the period beginning August 23, 1972, and ending September 1, 1972",2,100.0,0.0,0.0,92-S-4066,1972,92
1.0,To amend the Internal Revenue Code of 1986 to provide individuals with an election to reduce the basis of depreciable real property in lieu of gain recognition on such property.,1,200.0,0.0,0.0,106-HR-3394,1999,106
1.0,"To amend the Internal Revenue Code of 1954 to Increase from $600 to $1,000 the personal income tax exemptions of a taxpayer (including the exemption for a spouse,, the exemption for a dependent, and the additional exemptions for old age and blindness)",1,100.0,0.0,0.0,89-HR-15562,1966,89
1.0,"To amend the Internal Revenue Code of 1954 to increase, for 1967, 1968, and 1969, the personal income tax exemptions of a taxpayer from $600 to $800, and to provide that for taxable years beginning after 1969 such exemptions shall be $1,000",1,200.0,0.0,0.0,90-HR-8073,1967,90
1.0,"A bill to provide the Secretary of Transportation with the flexibility to transfer certain funds to prevent reduced operations and staffing of the Federal Aviation Administration, and for other purposes.",2,200.0,0.0,1.0,113-S-853,2013,113
1.0,To terminate the war tax rates on certain miscellaneous excise taxes,1,200.0,0.0,0.0,81-HR-1734,1949,81
1.0,To amend the Internal Revenue Code of 1986 to increase and make permanent the research credit.,1,100.0,0.0,0.0,113-HR-3640,2013,113
1.0,"To amend section 501 (c) (3) of the Internal Revenue Code of 1954 to provide that certain tax-exempt organizations shall not carry on propaganda, or otherwise attempt to influence legislation",1,100.0,0.0,0.0,89-HR-10749,1965,89
1.0,"A bill to authorize further adjustments in .the amount of silver certificates outstanding, and for other purposes",2,100.0,0.0,1.0,91-S-3825,1970,91
1.0,A bill to amend certain provisions of the Internal Revenue Code of 1954 to provide for a broader and more equitable tax base.,1,100.0,0.0,0.0,93-HR-11596,1973,93
1.0,"To amend the Internal Revenue Code of 1954 to repeal the manufacturers excise taxes on radios, television sets, refrigerators, air conditioners, and other electrical appliances and their components and parts",1,200.0,0.0,0.0,85-HR-12572,1958,85
1.0,To amend the Internal Revenue Code of 1986 to exclude $100 of interest from gross income and to raise the threshhold for reporting interest paid to $100.,1,200.0,0.0,0.0,108-HR-971,2003,108
1.0,To increase the statutory limit on the public debt only upon the certification by the President of the submission to the States for their ratification of the proposed amendment to the Constitution of the United States to balance the Federal Budget or limit Federal spending.,1,200.0,0.0,0.0,113-HR-355,2013,113
1.0,"To increase from $600 to $1,000 the personal income tax exemptions of a taxpayer (including the exemption for a spouse, the exemption for a dependent and the additional exemption for old age or blindness).",1,100.0,0.0,0.0,86-HR-1897,1959,86
1.0,A bill to amend the Internal Revenue Code of 1954 to double the unified credit against estate and gift taxes and to provide an inflation adjustment of such credit.,1,100.0,0.0,0.0,96-HR-5557,1979,96
1.0,"To amend the Internal Revenue Code of 1986 to provide credits for the production of renewable chemicals and investments in renewable chemical production facilities, and for other purposes.",0,100.0,0.0,0.0,114-HR-3390,2015,114
